years,data
1970,0.68008
1971,0.69917
1972,0.70753
1973,0.94305
1974,1.9593
1975,2.21021
1976,2.45002
1977,2.59624
1978,2.66216
1979,3.80531
1980,5.49075
1981,6.41604
1982,6.26849
1983,6.47274
1984,6.29147
1985,6.18573
1986,3.84437
1987,4.41838
1988,4.07095
1989,4.97729
1990,5.69325
1991,5.42647
1992,5.44176
1993,5.67869
1994,5.2889
1995,5.43412
1996,6.39712
1997,5.78569
1998,4.30296
1999,5.31947
2000,7.9805
2001,7.07467
2002,6.79735
2003,8.18156
2004,11.25158
2005,15.42743
2006,17.32976
2007,18.16493
2008,24.3359
2009,14.66316
