years,data
1960,58992.27334
1961,61991.94511
1962,60572.12839
1963,64793.20503
1964,76929.96503
1965,75736.32526
1966,83085.63491
1967,80852.69403
1968,63011.75011
1969,50063.80666
1970,49569.22525
1971,58559.39394
1972,69658.16231
1973,82722.18624
1974,62232.74636
1975,61272.7761
1976,64867.4482
1977,77796.97097
1978,88521.38511
1979,121472.039
1980,90728.67595
1981,103304.882
1982,120549.7333
1983,99611.44376
1984,116781.6466
1985,103559.8102
1986,88745.74098
1987,90236.7028
1988,92878.26364
1989,95876.08498
1990,99469.79403
1991,83075.78425
1992,73742.47587
1993,75854.69293
1994,81369.91407
1995,67945.48777
1996,69114.89607
1997,81755.8301
1998,74843.59374
1999,86012.06493
2000,108844.8749
2001,126404.8091
2002,85298.70106
2003,60767.14193
2004,82821.41174
2005,77064.23658
2006,80742.01745
2007,66758.2033
2008,68526.89512
2009,61774.31658
