years,data
1970,0.93454
1971,0.98102
1972,1.02671
1973,1.10527
1974,1.30917
1975,1.49061
1976,1.68444
1977,1.79677
1978,1.88765
1979,2.35598
1980,3.36987
1981,3.57733
1982,4.23941
1983,5.20021
1984,5.62326
1985,5.50598
1986,4.95489
1987,5.12661
1988,5.48217
1989,5.37439
1990,5.59604
1991,6.11
1992,5.81353
1993,6.00526
1994,6.26453
1995,6.35436
1996,6.22764
1997,6.69544
1998,6.5508
1999,6.5241
2000,8.5849
2001,10.271
2002,6.97565
2003,8.95168
2004,9.66695
2005,11.58211
2006,11.52729
2007,11.42806
2008,12.38814
2009,9.18217
