years,data
1970,3098.78269
1971,3228.86513
1972,3363.76277
1973,3850.92934
1974,5461.0711
1975,6062.64235
1976,6589.5559
1977,7348.74226
1978,7885.74815
1979,10428.1127
1980,13392.02761
1981,14870.14648
1982,14053.77247
1983,11921.78761
1984,12018.37843
1985,11975.18162
1986,9643.06355
1987,10479.69041
1988,11109.00155
1989,12308.29779
1990,13549.49645
1991,12622.54472
1992,15014.60868
1993,14587.13481
1994,14510.75454
1995,14978.26023
1996,16486.22765
1997,17097.91117
1998,15300.43145
1999,18367.86048
2000,22235.59554
2001,22150.78252
2002,21202.52542
2003,25951.82022
2004,31351.28235
2005,36982.15426
2006,42003.46862
2007,45124.05076
2008,49584.16723
2009,37018.6819
