years,data
1960,1142.18143
1961,1156.31643
1962,1320.64957
1963,1431.62462
1964,1496.57219
1965,1540.56814
1966,1186.48945
1967,1402.27155
1968,1408.34164
1969,1539.39328
1970,1562.26628
1971,1633.2656
1972,1397.1499
1973,1303.761
1974,1212.04872
1975,818.74693
1976,762.72093
1977,697.87738
1978,1165.40322
1979,1510.87852
1980,1487.38138
1981,1327.84557
1982,1341.53388
1983,1585.07198
1984,1334.36848
1985,1617.62531
1986,1244.21655
1987,1587.99076
1988,1753.3825
1989,1895.4729
1990,1738.51322
1991,2102.01524
1992,1452.03776
1993,1522.37622
1994,1497.5696
1995,1476.65469
1996,1233.42867
1997,1114.33229
1998,1841.8614
1999,1726.86547
2000,1610.9739
2001,1105.78533
2002,1286.88467
2003,2178.79071
2004,3076.02767
2005,2415.78938
2006,1792.40119
2007,2013.76657
2008,2600.40828
2009,2076.50811
