years,data
1960,56347.2
1961,58583.2
1962,62711.2
1963,69660.0
1964,74974.8
1965,74751.2
1966,78088.0
1967,78397.6
1968,86550.4
1969,91830.8
1970,91693.2
1971,93619.6
1972,102615.2
1973,106674.4
1974,110664.8
1975,99278.4
1976,114792.8
1977,118232.8
1978,123530.4
1979,125181.6
1980,61100.93562
1981,64488.90612
1982,62387.60676
1983,70468.01456
1984,71891.66636
1985,71588.72027
1986,41276.69295
1987,40689.45567
1988,42109.80297
1989,63273.5048
1990,65331.37078
1991,58544.05189
1992,57072.93019
1993,46714.62691
1994,44821.17016
1995,42268.07538
1996,35567.16786
1997,42050.43126
1998,34671.3074
1999,37611.11282
2000,41116.57095
2001,50862.31743
2002,34921.47276
2003,33812.38064
2004,33982.64102
2005,37032.68297
2006,30568.32421
2007,31506.31367
2008,28432.7412
2009,27105.88184
