years,data
1960,1687515.507
1961,1748403.659
1962,1773515.449
1963,1825146.61
1964,1928097.502
1965,1993442.54
1966,2110445.869
1967,2150393.557
1968,2298574.019
1969,2348519.312
1970,2381891.2
1971,2457835.022
1972,2489898.239
1973,2590147.046
1974,2486381.255
1975,2503302.363
1976,2650064.103
1977,2835959.239
1978,3044760.79
1979,3129940.026
1980,3100849.568
1981,2955042.38
1982,2797204.087
1983,2929013.667
1984,3207202.34
1985,3117728.619
1986,3179522.56
1987,3324904.102
1988,3464385.931
1989,3499194.302
1990,3486793.785
1991,3261381.237
1992,3256671.396
1993,3161684.081
1994,3306313.987
1995,3327202.447
1996,3377646.299
1997,3297955.395
1998,3314682.012
1999,3425281.684
2000,3568169.035
2001,3600346.442
2002,3730210.982
2003,3813131.783
2004,3765876.281
2005,3840156.123
2006,3866738.995
2007,3896876.728
2008,3696960.679
2009,3571545.138
