years,data
1960,-399.59696
1961,-439.87325
1962,-457.21964
1963,-445.1401
1964,-23.372
1965,-2.964
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,-10.76061
1971,-10.89476
1972,0.0
1973,-1.45479
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,88.84
1981,8.296
1982,5.84
1983,26.759
1984,63.152
1985,4054.549
1986,3780.338
1987,7743.559
1988,7285.86
1989,4227.448
1990,4618.395
1991,2990.243
1992,2073.103
1993,1966.681
1994,2055.734
1995,1738.679
1996,1228.446
1997,1319.548
1998,-616.717
1999,188.428
2000,3381.094
2001,3054.72
2002,1869.594
2003,4125.891
2004,1242.931
2005,5527.094
2006,2371.761
2007,5504.728
2008,4694.896
2009,2528.66
