years,data
1970,75.73191
1971,79.84251
1972,90.51314
1973,82.47487
1974,107.13303
1975,108.29538
1976,113.3153
1977,118.52131
1978,138.70227
1979,194.92433
1980,244.18174
1981,293.60198
1982,256.52563
1983,264.46876
1984,292.82067
1985,272.50786
1986,235.91553
1987,232.29848
1988,241.10582
1989,245.06136
1990,254.21638
1991,261.63817
1992,290.8817
1993,306.59426
1994,323.04291
1995,322.48954
1996,323.77006
1997,306.17939
1998,339.96989
1999,301.69922
2000,319.24131
2001,308.91907
2002,349.23158
2003,393.84795
2004,441.66433
2005,574.78143
2006,672.1271
2007,724.81805
2008,729.71153
2009,597.08701
