years,data
1960,305352.0
1961,299609.0
1962,296590.0
1963,300908.0
1964,300009.0
1965,316428.0
1966,345295.0
1967,359219.0
1968,375496.0
1969,375291.0
1970,372191.0
1971,358484.0
1972,347022.0
1973,336075.0
1974,323003.0
1975,322199.0
1976,326021.0
1977,349609.0
1978,347181.0
1979,352268.0
1980,356923.0
1981,384958.0
1982,401572.0
1983,404688.0
1984,412020.0
1985,423877.0
1986,406665.0
1987,395700.0
1988,386013.0
1989,364250.0
1990,350899.0
1991,351016.0
1992,348040.0
1993,343729.0
1994,343569.0
1995,350686.0
1996,346828.0
1997,339307.0
1998,329860.0
1999,312719.0
2000,306124.0
2001,291766.0
2002,287793.0
2003,280000.0
2004,267260.0
2005,256848.0
2006,249562.0
2007,241378.0
2008,238691.0
2009,228994.0
