years,data
1960,506573.157
1961,522976.2254
1962,430086.8714
1963,400838.9141
1964,436383.7695
1965,438488.4765
1966,482588.9621
1967,453859.9282
1968,464625.5561
1969,443972.021
1970,442125.9497
1971,503392.8149
1972,490902.2169
1973,708605.9296
1974,622424.2359
1975,698395.1661
1976,868338.5741
1977,1083947.789
1978,978486.2476
1979,986942.5639
1980,934884.5389
1981,821469.6697
1982,513380.8829
1983,430792.4052
1984,481206.6212
1985,419494.6552
1986,364943.669
1987,418955.5985
1988,433279.6298
1989,422630.1697
1990,402963.418
1991,284864.4857
1992,215737.2523
1993,233667.5391
1994,263626.1029
1995,290762.948
1996,253257.4796
1997,134667.3884
1998,108096.5299
1999,149595.77
2000,212087.0771
2001,160128.6872
2002,193435.7601
2003,147249.1774
2004,174688.2257
2005,213376.9171
2006,237212.3524
2007,249465.9557
2008,260870.7187
2009,242715.8495
