years,data
1960,35651.67368
1961,36145.50024
1962,40829.10705
1963,44069.33098
1964,43878.33133
1965,44236.19439
1966,39935.66324
1967,43559.3354
1968,47123.77038
1969,56973.41058
1970,58694.7742
1971,60923.01101
1972,65818.23983
1973,70897.51193
1974,75764.18929
1975,71567.22215
1976,70881.67937
1977,63610.58125
1978,71891.48024
1979,85187.67316
1980,70530.03066
1981,62378.94026
1982,58816.80355
1983,58761.72629
1984,74380.64378
1985,73849.49905
1986,73233.91333
1987,81697.76601
1988,83258.38295
1989,90960.45404
1990,72469.36013
1991,67206.6324
1992,76424.11999
1993,60059.13198
1994,65790.0381
1995,53614.51632
1996,39431.12161
1997,32015.94489
1998,39523.7582
1999,44012.12986
2000,45297.13542
2001,39970.93114
2002,53098.36689
2003,53304.65124
2004,53656.8384
2005,44797.23998
2006,43584.27419
2007,41314.3152
2008,60266.8477
2009,60934.41047
