years,data
1960,1341.9931
1961,2207.94112
1962,1482.88122
1963,1722.98665
1964,2006.88054
1965,2379.45953
1966,1926.17672
1967,2016.28994
1968,2129.74363
1969,2257.09351
1970,2326.89853
1971,1905.9537
1972,1772.55753
1973,2500.05727
1974,2268.31371
1975,2151.22337
1976,2611.6013
1977,2984.03754
1978,2731.64544
1979,2734.23339
1980,2668.97405
1981,3231.27312
1982,2863.81524
1983,1455.56757
1984,1668.61731
1985,1942.17043
1986,1864.539
1987,1933.515
1988,2209.12
1989,2550.601
1990,2899.494
1991,2815.633
1992,2821.241
1993,2453.341
1994,2498.22706
1995,2618.266
1996,2591.033
1997,2805.49134
1998,2000.37679
1999,2061.42438
2000,2015.20365
2001,1936.63175
2002,1972.73358
2003,1976.28833
2004,1922.48155
2005,1976.04019
2006,1871.87191
2007,1817.96131
2008,1687.98954
2009,1329.93621
