years,data
1960,4230.68507
1961,4333.18176
1962,4829.62511
1963,5196.90086
1964,4917.12711
1965,4825.82248
1966,5164.36807
1967,5667.7085
1968,6622.75274
1969,8760.79529
1970,9147.49671
1971,9423.19659
1972,11646.48207
1973,13476.67912
1974,15198.23544
1975,15688.15187
1976,15695.73036
1977,14105.57586
1978,14480.5761
1979,16481.87185
1980,12887.44544
1981,10873.87395
1982,10067.39355
1983,8932.62742
1984,13757.71411
1985,12977.44728
1986,14346.50658
1987,15309.95999
1988,15073.37893
1989,16434.89867
1990,12303.9354
1991,9657.55443
1992,14788.46488
1993,10073.45576
1994,11265.84176
1995,8488.7103
1996,5633.59093
1997,4168.60438
1998,3099.61145
1999,5068.26788
2000,5948.41024
2001,6367.35912
2002,9188.35611
2003,6703.17175
2004,4799.34602
2005,1751.97286
2006,2999.95104
2007,1912.67155
2008,4448.18569
2009,6177.39661
