years,data
1960,1016.90386
1961,1083.03986
1962,995.6962
1963,885.62086
1964,991.20934
1965,817.43044
1966,866.15666
1967,794.52342
1968,598.97563
1969,809.01532
1970,1003.9997
1971,1042.9997
1972,1144.97303
1973,917.9997
1974,2038.9995
1975,2027.36397
1976,1975.23272
1977,2813.19556
1978,3165.99914
1979,3425.0
1980,2117.0
1981,1086.0
1982,534.05686
1983,286.45107
1984,778.43032
1985,916.36048
1986,491.01304
1987,685.09506
1988,225.29197
1989,192.18497
1990,145.28728
1991,139.18711
1992,75.0358
1993,130.59089
1994,120.17918
1995,163.73048
1996,294.27477
1997,357.85885
1998,474.45304
1999,288.13477
2000,371.11994
2001,455.12824
2002,258.44843
2003,283.87457
2004,390.71201
2005,404.09536
2006,381.56867
2007,214.60041
2008,118.88699
2009,201.49309
