years,data
1970,7547.57672
1971,7713.98844
1972,7569.0492
1973,7102.02276
1974,7306.01132
1975,8578.25576
1976,9120.43588
1977,10247.74108
1978,11197.89832
1979,13200.20708
1980,16536.10859
1981,20402.38354
1982,18543.72199
1983,22657.28145
1984,27732.99895
1985,28567.86833
1986,26022.21669
1987,34574.79966
1988,36898.52492
1989,37304.00318
1990,30805.16252
1991,32294.30376
1992,33882.54824
1993,25120.26673
1994,23844.28132
1995,23844.28132
1996,24761.36903
1997,15858.26589
1998,14092.28507
1999,14833.98426
2000,15946.53309
2001,14966.54579
2002,15191.9907
2003,15991.56923
2004,16391.3584
2005,10894.95796
2006,9917.05495
2007,10934.18885
2008,11442.75575
2009,10934.18885
