years,data
1960,112672.17
1961,116721.09
1962,128672.235
1963,134124.223
1964,152042.373
1965,175469.836
1966,183262.688
1967,197923.36
1968,203006.307
1969,221134.409
1970,221282.03
1971,252627.99
1972,243328.1285
1973,244510.4651
1974,241376.2508
1975,253677.9697
1976,231137.5776
1977,238970.2095
1978,232860.7124
1979,270889.7653
1980,269401.2206
1981,247379.0529
1982,247336.5623
1983,224733.9319
1984,199093.3132
1985,212934.0931
1986,189475.1207
1987,218443.7621
1988,255548.3496
1989,269368.26
1990,294207.1669
1991,295186.9388
1992,292580.6041
1993,259815.8352
1994,267027.3777
1995,281816.08
1996,243121.7886
1997,258267.4344
1998,298055.5403
1999,248298.2326
2000,235677.4354
2001,249599.8985
2002,242897.8172
2003,237551.9477
2004,236221.8595
2005,238472.7764
2006,250003.1034
2007,254141.7505
2008,258378.0245
2009,254251.9143
