years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,501.46
1990,910.0
1991,1186.59
1992,1241.18
1993,1362.7
1994,1205.23
1995,1057.18
1996,852.58
1997,822.13
1998,902.57
1999,943.23
2000,938.9
2001,897.11
2002,970.291
2003,889.618
2004,924.418
2005,872.533
2006,898.841
2007,960.806
2008,992.777
2009,878.932
