years,data
1970,0.81896
1971,0.8642
1972,0.86775
1973,0.99643
1974,1.54341
1975,1.62038
1976,1.73518
1977,1.96448
1978,2.07604
1979,2.97966
1980,4.14552
1981,5.10032
1982,4.9505
1983,4.79393
1984,4.87574
1985,4.68827
1986,3.75879
1987,3.5808
1988,3.61865
1989,3.99485
1990,4.65823
1991,4.47339
1992,4.09022
1993,3.93309
1994,3.65157
1995,3.03919
1996,3.64016
1997,3.46578
1998,2.97032
1999,2.72409
2000,3.80855
2001,3.93442
2002,3.21953
2003,3.93184
2004,4.02471
2005,4.28465
2006,3.83125
2007,4.80658
2008,5.83648
2009,4.14329
