years,data
1970,5408.19741
1971,5952.26644
1972,6239.40687
1973,7287.86097
1974,10344.2772
1975,12195.51536
1976,13686.51605
1977,16015.45689
1978,16701.41967
1979,22742.03086
1980,30560.24926
1981,34487.48887
1982,32388.06667
1983,29327.52727
1984,31406.36522
1985,31176.73473
1986,23270.94926
1987,25916.41895
1988,26668.43091
1989,29402.37286
1990,32648.65163
1991,30350.3693
1992,31678.93661
1993,30729.75159
1994,32114.74911
1995,31881.18363
1996,33970.11309
1997,35792.30451
1998,33050.41462
1999,37196.31558
2000,51250.32331
2001,55488.47443
2002,44555.08514
2003,57043.86706
2004,67096.80376
2005,81166.21131
2006,88424.64049
2007,94558.10106
2008,109955.1116
2009,74828.13251
