years,data
1960,484.9734
1961,444.82444
1962,399.35222
1963,380.13115
1964,457.49811
1965,426.71704
1966,452.39938
1967,463.9899
1968,443.18625
1969,465.30809
1970,500.0878
1971,590.35967
1972,643.74973
1973,764.85921
1974,544.11409
1975,492.61754
1976,628.82216
1977,737.608
1978,786.55544
1979,1077.38866
1980,94.43495
1981,71.82885
1982,71.78921
1983,127.08674
1984,149.00355
1985,143.98838
1986,243.17062
1987,241.74284
1988,212.26187
1989,243.57717
1990,201.59483
1991,198.16616
1992,228.67117
1993,229.48719
1994,229.19915
1995,175.1377
1996,147.76226
1997,158.91701
1998,168.82296
1999,171.22008
2000,241.13765
2001,293.47407
2002,146.72644
2003,117.05644
2004,142.49156
2005,155.74089
2006,153.32303
2007,95.83166
2008,146.27576
2009,398.30408
