years,data
1970,481.03797
1971,529.16541
1972,636.79883
1973,758.51747
1974,1399.33195
1975,1241.21011
1976,1334.34552
1977,1580.40889
1978,1307.35501
1979,2706.78772
1980,3470.85623
1981,4199.85906
1982,4064.17222
1983,4448.79577
1984,5881.71639
1985,3982.64577
1986,3786.25708
1987,3638.83528
1988,3825.1658
1989,2933.40363
1990,4380.25636
1991,4979.98814
1992,4934.38088
1993,4542.74717
1994,6595.43355
1995,6654.05814
1996,9094.69004
1997,9166.212
1998,6760.28744
1999,7725.04609
2000,10663.30153
2001,9122.23849
2002,8530.87168
2003,11944.3584
2004,15982.13561
2005,17416.65939
2006,21684.77948
2007,24955.34219
2008,27711.71954
2009,18312.97218
