years,data
1960,301448.3306
1961,310418.995
1962,351200.2561
1963,391282.2734
1964,421681.1167
1965,466214.5134
1966,519524.3447
1967,568768.4244
1968,632239.5676
1969,723551.8898
1970,790216.5413
1971,852537.7173
1972,944066.1893
1973,992070.9845
1974,1038996.816
1975,1059783.145
1976,1114819.274
1977,1247694.354
1978,1353578.299
1979,1366164.291
1980,1470738.54
1981,1476350.743
1982,1501553.107
1983,1534105.113
1984,1620367.929
1985,1665501.399
1986,1632486.58
1987,1631692.503
1988,1694835.609
1989,1809009.512
1990,1858714.723
1991,1866426.451
1992,1846121.185
1993,1930708.091
1994,1970207.479
1995,2027780.615
1996,2146985.821
1997,2202071.215
1998,2342970.939
1999,2341279.231
2000,2456027.298
2001,2404293.145
2002,2425947.174
2003,2415313.675
2004,2406101.813
2005,2480019.557
2006,2513897.394
2007,2516319.637
2008,2534535.165
2009,2479198.207
