years,data
1960,3718.44735
1961,1606.19613
1962,2266.71875
1963,3007.64441
1964,4128.73513
1965,4467.65371
1966,11452.40219
1967,10823.25327
1968,19174.02173
1969,20031.19566
1970,20430.64823
1971,17163.74279
1972,20020.57059
1973,29641.92243
1974,24836.47637
1975,23769.17701
1976,16283.22019
1977,21381.48172
1978,24022.24685
1979,57675.24
1980,18433.17
1981,38601.36
1982,7360.44365
1983,66790.53623
1984,5973.89851
1985,1419.62829
1986,1003.21164
1987,464.28098
1988,234.2315
1989,2297.6342
1990,140.26656
1991,70.53344
1992,386.8857
1993,138.93927
1994,167.16872
1995,261.90813
1996,212.87045
1997,215.05
1998,296.69959
1999,320.48768
2000,273.43008
2001,473.93602
2002,326.10206
2003,197.25794
2004,194.60954
2005,246.70595
2006,416.74778
2007,244.03124
2008,173.04165
2009,194.36408
