years,data
1960,87381.05154
1961,90265.37208
1962,93979.42666
1963,97692.29937
1964,100801.2571
1965,104576.505
1966,110564.1458
1967,115177.4492
1968,124374.9634
1969,131666.9968
1970,139291.7978
1971,146499.2532
1972,157410.255
1973,167639.1035
1974,166031.9132
1975,173854.4917
1976,183899.6824
1977,193072.0431
1978,200467.9166
1979,193944.1947
1980,177227.579
1981,183644.0194
1982,189156.1871
1983,192055.4148
1984,192757.7419
1985,198760.679
1986,202884.0947
1987,198817.4245
1988,202116.3372
1989,196669.5626
1990,198772.5881
1991,192539.1161
1992,194900.9762
1993,203844.11
1994,214861.2554
1995,209319.4583
1996,222176.9874
1997,220598.6893
1998,231654.6936
1999,240326.1348
2000,247075.647
2001,251744.0632
2002,263306.4366
2003,264111.1047
2004,269523.4039
2005,272404.3099
2006,279135.2437
2007,285654.4905
2008,283911.392
2009,285330.1782
