years,data
1960,2100294.299
1961,2095699.648
1962,2113288.458
1963,2118448.126
1964,2062988.088
1965,2175278.245
1966,2304407.32
1967,2398686.048
1968,2500035.456
1969,2549383.014
1970,2626269.048
1971,2791236.058
1972,2718425.949
1973,2940001.536
1974,2762691.464
1975,2223952.337
1976,2215578.953
1977,2218541.087
1978,2257742.07
1979,2031802.338
1980,2229659.483
1981,2149257.856
1982,1644583.328
1983,1623292.209
1984,1729022.18
1985,1799324.612
1986,1725973.487
1987,1881722.518
1988,2074215.265
1989,2162082.063
1990,2194145.736
1991,2152803.991
1992,2129380.03
1993,2177425.078
1994,2157410.55
1995,2280598.886
1996,2531929.864
1997,2421833.959
1998,2445036.359
1999,2226967.161
2000,2477370.909
2001,2375970.09
2002,2325339.889
2003,2198742.507
2004,2160830.536
2005,1677572.358
2006,1637042.645
2007,1667674.665
2008,1700716.381
2009,1579792.971
