years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.30292
1983,1.79736
1984,5.30975
1985,18.48613
1986,17.05267
1987,22.77244
1988,16.40931
1989,13.89483
1990,12.33019
1991,13.53133
1992,14.22844
1993,2.48199
1994,6.36453
1995,22.45895
1996,8.07416
1997,20.12291
1998,33.1719
1999,14.03892
2000,16.11391
2001,28.55661
2002,12.84592
2003,10.91662
2004,14.52405
2005,8.30827
2006,231.37797
2007,243.72728
2008,246.83303
2009,253.9078
