years,data
1960,141986.4612
1961,137169.7626
1962,117609.6079
1963,110980.2379
1964,109789.5921
1965,90040.08913
1966,87396.33892
1967,88628.63204
1968,87615.61314
1969,90871.42511
1970,88935.6597
1971,76236.25121
1972,93425.66817
1973,187063.7589
1974,226130.3162
1975,242278.5337
1976,278540.7671
1977,337771.1895
1978,382721.6104
1979,453139.328
1980,409093.7365
1981,423167.1245
1982,377018.9999
1983,271584.6808
1984,222499.7046
1985,180515.6653
1986,175041.0312
1987,138134.0122
1988,152951.3999
1989,179619.0171
1990,172660.3952
1991,178764.1675
1992,192347.9281
1993,141870.5453
1994,135946.1818
1995,141737.1778
1996,127576.9687
1997,138890.9142
1998,160362.9926
1999,113891.8807
2000,137116.4436
2001,108370.6243
2002,106836.2383
2003,116652.1149
2004,135470.9003
2005,163627.5766
2006,175774.8492
2007,205401.774
2008,185889.8685
2009,152574.9646
