years,data
1960,709.2782
1961,628.10553
1962,588.57931
1963,633.63464
1964,444.81142
1965,282.87152
1966,309.58059
1967,336.58152
1968,384.72006
1969,497.14785
1970,542.77536
1971,660.4274
1972,932.01851
1973,1210.66744
1974,1306.60854
1975,1413.70109
1976,1192.86639
1977,278.20725
1978,56.43216
1979,95.2221
1980,1982.16387
1981,986.51156
1982,23.72705
1983,28.64715
1984,31.61218
1985,32.39353
1986,35.81576
1987,136.52436
1988,108.2457
1989,203.74076
1990,220.40155
1991,1524.56008
1992,3283.74292
1993,2733.14848
1994,3291.79524
1995,3157.36244
1996,3513.09074
1997,3765.24436
1998,15.7805
1999,66.7899
2000,63.45638
2001,9.68667
2002,1020.71764
2003,1012.07051
2004,1005.45857
2005,1016.13471
2006,995.90517
2007,1374.1149
2008,3455.9455
2009,1150.34372
