years,data
1970,1.00971
1971,1.07247
1972,1.05339
1973,1.14855
1974,2.27458
1975,2.37181
1976,2.86564
1977,3.02153
1978,2.99472
1979,4.59232
1980,6.21108
1981,6.77806
1982,6.49632
1983,6.53858
1984,6.45039
1985,6.33751
1986,4.39031
1987,4.67147
1988,4.62992
1989,5.04864
1990,6.65034
1991,5.98893
1992,5.84535
1993,4.54895
1994,5.2767
1995,5.20771
1996,5.82185
1997,6.03561
1998,4.88295
1999,6.2182
2000,8.37333
2001,8.80269
2002,8.217
2003,9.58048
2004,11.80833
2005,15.12952
2006,17.30857
2007,18.1548
2008,24.91145
2009,15.78751
