years,data
1970,2661426.195
1971,2725732.72
1972,2906893.903
1973,3041030.454
1974,3055145.227
1975,2931093.803
1976,2957048.222
1977,3111915.321
1978,3203670.359
1979,3218488.085
1980,3175392.489
1981,2778883.413
1982,2612366.909
1983,2603742.702
1984,2784983.783
1985,2757805.467
1986,2764005.079
1987,2871066.528
1988,2995837.411
1989,3046103.518
1990,3239475.182
1991,3098994.84
1992,3150952.188
1993,3221652.286
1994,3314489.485
1995,3365425.691
1996,3579497.689
1997,3596895.051
1998,3746180.641
1999,3663788.008
2000,3751402.985
2001,3749407.306
2002,3716205.226
2003,3698090.922
2004,3690633.629
2005,3742645.858
2006,3830968.195
2007,3853098.168
2008,3869577.764
2009,3805681.987
