years,data
1970,0.9941
1971,1.0595
1972,1.06788
1973,1.19046
1974,2.30634
1975,2.48105
1976,2.75769
1977,3.11921
1978,3.01543
1979,4.43523
1980,6.12498
1981,7.03862
1982,6.60544
1983,6.70595
1984,6.62876
1985,5.49054
1986,4.376
1987,4.25382
1988,3.93449
1989,3.56361
1990,4.87924
1991,4.73899
1992,4.48236
1993,4.28624
1994,4.95694
1995,5.00646
1996,6.16528
1997,5.55162
1998,4.14465
1999,4.94166
2000,7.47982
2001,6.57187
2002,6.01044
2003,7.75415
2004,9.82687
2005,12.0761
2006,14.67852
2007,16.50516
2008,21.69145
2009,13.48591
