years,data
1960,41700.15006
1961,48304.65713
1962,50028.63007
1963,47426.65965
1964,48850.52367
1965,51835.30801
1966,56112.98503
1967,59552.82597
1968,61556.25906
1969,66144.67003
1970,78867.81815
1971,76174.8896
1972,75513.20535
1973,77978.03958
1974,81041.71494
1975,54080.38215
1976,44787.12216
1977,36099.21111
1978,47413.57372
1979,62155.19263
1980,72373.22122
1981,52579.25537
1982,52122.99593
1983,77779.97323
1984,71200.39821
1985,78354.83073
1986,90548.45856
1987,83620.0417
1988,95781.00946
1989,64248.84433
1990,92991.42253
1991,62183.02441
1992,78306.85099
1993,84504.27655
1994,72642.51402
1995,78262.51879
1996,79380.44789
1997,69738.8638
1998,74329.5184
1999,55993.47094
2000,52804.26209
2001,77777.15837
2002,87617.128
2003,92343.77999
2004,86174.82611
2005,114067.5041
2006,104457.8073
2007,100464.9134
2008,71106.86146
2009,61348.0105
