years,data
1970,1.29253
1971,1.33893
1972,1.41656
1973,1.48748
1974,2.27678
1975,2.81947
1976,3.1653
1977,3.5062
1978,3.7071
1979,4.75599
1980,6.0519
1981,7.12254
1982,7.59077
1983,7.53561
1984,7.4798
1985,7.0693
1986,5.77855
1987,5.76494
1988,5.59818
1989,5.63696
1990,6.46348
1991,6.32974
1992,6.27189
1993,6.47336
1994,6.63073
1995,6.44752
1996,7.04988
1997,6.89746
1998,6.13238
1999,6.70001
2000,8.69662
2001,8.87571
2002,7.94698
2003,9.76405
2004,11.39398
2005,14.68861
2006,16.6676
2007,17.61111
2008,21.5495
2009,15.37925
