years,data
1970,1.04053
1971,1.09636
1972,1.11096
1973,1.35617
1974,1.45955
1975,1.75782
1976,2.20734
1977,2.58638
1978,2.85812
1979,3.29223
1980,3.65408
1981,4.434
1982,5.32213
1983,5.62949
1984,5.75712
1985,5.76934
1986,5.29212
1987,5.1462
1988,5.2786
1989,5.62283
1990,5.86288
1991,5.74031
1992,5.6152
1993,5.87059
1994,5.88518
1995,5.82342
1996,5.80331
1997,6.36135
1998,6.15955
1999,6.56377
2000,8.33077
2001,9.80679
2002,7.98378
2003,9.85246
2004,10.94972
2005,13.29204
2006,13.94623
2007,13.04709
2008,15.03675
2009,12.14603
