years,data
1960,21182.77614
1961,20615.92991
1962,24925.62744
1963,24917.62655
1964,26167.47973
1965,22971.7197
1966,23863.38515
1967,22592.51164
1968,24816.79084
1969,25028.77295
1970,25496.18328
1971,25918.9116
1972,27754.00902
1973,30420.44175
1974,29134.65095
1975,26208.67097
1976,29114.82489
1977,32365.86177
1978,34757.63849
1979,36370.10334
1980,32386.95426
1981,31060.34801
1982,28324.43082
1983,29654.92248
1984,31623.18432
1985,29471.75093
1986,28816.77381
1987,32579.00691
1988,31417.25507
1989,32224.32013
1990,33161.27045
1991,29666.57887
1992,30246.06712
1993,30798.35718
1994,32190.46112
1995,31637.61599
1996,30703.99609
1997,32435.24494
1998,33955.01392
1999,34310.25576
2000,33795.7102
2001,30964.32171
2002,30597.97856
2003,28287.79653
2004,28658.0251
2005,28508.71251
2006,27775.47117
2007,28683.00302
2008,26628.70613
2009,23941.07956
