years,data
1970,200.75965
1971,257.13726
1972,288.35319
1973,359.81117
1974,781.67834
1975,903.72226
1976,1467.59414
1977,1994.01812
1978,2224.91595
1979,3342.67771
1980,5023.28679
1981,5502.46898
1982,3698.54237
1983,3238.30779
1984,3034.25959
1985,2937.8659
1986,1710.21213
1987,1998.15722
1988,1747.5585
1989,2070.0001
1990,2862.33006
1991,2628.45599
1992,2560.76639
1993,2268.55322
1994,2232.18218
1995,2325.51262
1996,3086.55935
1997,3284.97179
1998,2223.56477
1999,2916.05266
2000,4638.35429
2001,2969.87778
2002,3239.37015
2003,4030.24451
2004,5852.61958
2005,7356.21641
2006,12924.44917
2007,13542.89847
2008,16696.53827
2009,8521.05794
