years,data
1960,142127.6182
1961,127564.0066
1962,140154.8212
1963,139998.6596
1964,140056.7563
1965,144776.8853
1966,133112.6922
1967,131443.0608
1968,134185.4691
1969,172809.2034
1970,188785.8213
1971,203443.4567
1972,268065.2189
1973,313105.1253
1974,324572.2286
1975,318661.4987
1976,339727.9928
1977,435294.6356
1978,471618.3227
1979,518491.3233
1980,422385.5605
1981,528204.9127
1982,527298.6698
1983,564799.0922
1984,489235.7974
1985,465907.8096
1986,430068.6985
1987,409550.7295
1988,404469.745
1989,430110.9965
1990,395569.4524
1991,423279.0112
1992,443833.9496
1993,477547.0793
1994,485382.9747
1995,513336.8104
1996,563572.6311
1997,571212.5511
1998,620245.0056
1999,609975.1699
2000,651512.0914
2001,695456.3188
2002,664644.0704
2003,667566.088
2004,702615.2088
2005,744862.229
2006,823360.8604
2007,841951.7551
2008,844332.3051
2009,769735.0936
