years,data
1960,3468.70036
1961,1851.45633
1962,2439.3755
1963,2474.95973
1964,2363.49742
1965,2564.95452
1966,2617.98247
1967,2272.90271
1968,2583.94245
1969,4102.85174
1970,4832.76006
1971,5370.5935
1972,8158.33039
1973,9061.45871
1974,9497.12351
1975,9720.0165
1976,11787.60537
1977,20182.66055
1978,22496.95868
1979,26020.84183
1980,16555.17442
1981,21786.0158
1982,28424.08917
1983,52144.62935
1984,41271.30841
1985,39479.63365
1986,23359.40224
1987,29852.8426
1988,20654.30964
1989,16047.04366
1990,12957.86034
1991,12948.29138
1992,13624.70925
1993,11396.64495
1994,12898.34614
1995,15548.86618
1996,15608.60802
1997,14041.54561
1998,17894.90963
1999,16721.58466
2000,32953.44315
2001,21127.4819
2002,13490.00531
2003,15295.55441
2004,10464.54446
2005,15826.69218
2006,14094.19004
2007,14221.34909
2008,13056.45819
2009,20256.7358
