years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,89.93031
1983,645.70928
1984,454.91197
1985,781.10124
1986,761.74191
1987,1071.91275
1988,804.3765
1989,605.0384
1990,565.2755
1991,564.1748
1992,639.1979
1993,147.16536
1994,364.62264
1995,1191.82428
1996,443.98842
1997,1047.98398
1998,1548.92699
1999,1348.86657
2000,1545.37909
2001,1551.9767
2002,675.78262
2003,549.82823
2004,649.9573
2005,392.50381
2006,10594.06443
2007,15202.90856
2008,18121.58744
2009,19003.19654
