years,data
1960,267.20379
1961,249.9334
1962,461.45951
1963,380.3635
1964,225.96735
1965,207.77906
1966,276.16276
1967,217.14669
1968,307.9687
1969,409.80552
1970,655.87241
1971,1838.57028
1972,10994.40382
1973,39129.96736
1974,32153.78642
1975,10936.50684
1976,23460.16055
1977,30325.1999
1978,42457.72676
1979,27857.05573
1980,4150.01098
1981,3688.19311
1982,5745.48812
1983,13006.11808
1984,2039.65369
1985,5541.53155
1986,2346.13236
1987,3582.37661
1988,4589.67346
1989,12178.15791
1990,1595.07477
1991,652.18195
1992,1111.42215
1993,2059.66521
1994,2158.30195
1995,387.68786
1996,2103.66164
1997,150.44791
1998,71.98615
1999,62.05898
2000,2523.25602
2001,3876.96657
2002,540.76373
2003,3131.05174
2004,1194.37899
2005,183.85074
2006,345.89188
2007,287.08328
2008,40.31853
2009,0.0
