years,data
1960,5379378.2
1961,5447307.8
1962,5471302.4
1963,5671443.0
1964,5739245.0
1965,5804344.2
1966,6134694.8
1967,6495779.6
1968,6573604.0
1969,6680295.0
1970,7248242.6
1971,7092970.8
1972,7549773.0
1973,7509091.8
1974,7320330.8
1975,7087188.2
1976,6899233.4
1977,6599704.0
1978,6229490.0
1979,5904945.2
1980,5669128.8
1981,5481765.6
1982,5366716.8
1983,5235520.8
1984,5247689.2
1985,5155219.8
1986,4869714.8
1987,4554605.75
1988,4424759.916
1989,4151047.322
1990,4077495.555
1991,4099176.072
1992,3908960.161
1993,3717387.877
1994,3592787.71
1995,3482313.552
1996,3455057.855
1997,3445784.89
1998,3252953.189
1999,2973143.694
2000,2970430.438
2001,2951557.721
2002,2902191.017
2003,2846892.68
2004,2780290.245
2005,2766663.165
2006,2752514.93
2007,2647511.143
2008,2593041.29
2009,2646911.2
