years,data
1960,6.05936
1961,2.61736
1962,3.69371
1963,4.90108
1964,6.72795
1965,7.28023
1966,18.66217
1967,17.63694
1968,31.24487
1969,32.64167
1970,33.29259
1971,27.96903
1972,32.62435
1973,48.30274
1974,40.47207
1975,38.73286
1976,26.53418
1977,34.84201
1978,39.14525
1979,94.0
1980,198.0
1981,114.0
1982,356.03791
1983,112.02329
1984,48.04773
1985,112.40225
1986,46.00122
1987,59.28775
1988,58.31114
1989,49.21288
1990,26.35742
1991,34.31959
1992,22.7656
1993,30.2846
1994,19.88573
1995,21.98768
1996,38.47156
1997,44.78879
1998,30.58068
1999,31.32866
2000,30.03725
2001,57.61131
2002,17.32386
2003,18.28719
2004,11.51567
2005,15.38135
2006,7.12285
2007,9.4686
2008,5.37564
2009,2.93908
