years,data
1970,57.97258
1971,58.05593
1972,58.53331
1973,60.32459
1974,126.73384
1975,95.67036
1976,82.90096
1977,72.11864
1978,105.35533
1979,156.17052
1980,274.51235
1981,272.46728
1982,230.17098
1983,329.5833
1984,297.98933
1985,329.1757
1986,414.41585
1987,279.84283
1988,307.87465
1989,182.69609
1990,272.98655
1991,206.84375
1992,182.30148
1993,264.94457
1994,213.73752
1995,248.71359
1996,263.73757
1997,243.1048
1998,262.76971
1999,208.88476
2000,200.72959
2001,294.99632
2002,335.27833
2003,389.67321
2004,408.40663
2005,604.29428
2006,598.97256
2007,618.83574
2008,453.29558
2009,412.21753
