years,data
1970,9.66686
1971,8.81974
1972,8.65225
1973,9.1889
1974,14.38875
1975,15.74195
1976,38.04501
1977,25.30819
1978,20.55342
1979,40.22631
1980,160.51931
1981,43.0961
1982,44.88687
1983,111.50388
1984,79.45045
1985,90.20867
1986,70.91023
1987,86.70235
1988,93.89063
1989,97.03195
1990,110.41124
1991,77.48103
1992,68.75817
1993,7.44231
1994,7.5325
1995,7.92687
1996,8.28171
1997,8.07856
1998,6.99681
1999,7.61722
2000,9.85703
2001,9.8424
2002,9.55874
2003,10.70968
2004,12.91268
2005,16.30735
2006,19.38334
2007,41.65261
2008,46.93374
2009,28.8691
