years,data
1970,1263154.542
1971,1417130.598
1972,1298785.615
1973,1475202.884
1974,1318822.739
1975,907777.0865
1976,937611.4132
1977,972691.3787
1978,1067913.405
1979,863265.1718
1980,1269586.613
1981,1396857.557
1982,1079600.594
1983,1096488.114
1984,1187661.124
1985,1283996.265
1986,1175793.28
1987,1268985.243
1988,1487071.773
1989,1613532.659
1990,1524339.007
1991,1571195.924
1992,1541693.431
1993,1586951.238
1994,1564607.22
1995,1649583.416
1996,1876123.13
1997,1805672.734
1998,1724187.593
1999,1626739.67
2000,1864820.662
2001,1769874.054
2002,1757387.687
2003,1655307.543
2004,1631596.914
2005,1158031.825
2006,1110117.994
2007,1143998.813
2008,1152341.946
2009,1021451.826
