years,data
1970,1.2941
1971,1.38903
1972,1.40604
1973,1.59726
1974,2.68038
1975,3.01481
1976,3.14019
1977,3.70659
1978,3.89671
1979,5.55092
1980,8.3451
1981,10.15038
1982,10.09586
1983,6.75615
1984,6.656
1985,6.44032
1986,4.31155
1987,4.70896
1988,4.24785
1989,4.42844
1990,6.43796
1991,5.97361
1992,5.28102
1993,5.84769
1994,4.36019
1995,4.0375
1996,4.56481
1997,5.21806
1998,3.06157
1999,3.06944
2000,7.64213
2001,5.83981
2002,5.61944
2003,7.94425
2004,9.97461
2005,13.57178
2006,17.27346
2007,15.69352
2008,19.4543
2009,19.83801
