years,data
1960,2393916.554
1961,2397217.918
1962,2450190.273
1963,2469805.503
1964,2414928.089
1965,2518249.403
1966,2671961.563
1967,2830366.476
1968,2952885.792
1969,3014286.606
1970,3113588.764
1971,3283067.385
1972,3218717.13
1973,3456180.609
1974,3227797.95
1975,2667931.433
1976,2671352.321
1977,2727354.89
1978,2789907.363
1979,2677820.156
1980,2743166.071
1981,2632754.792
1982,2174280.479
1983,2116289.657
1984,2252844.941
1985,2273658.806
1986,2167359.617
1987,2348866.681
1988,2586830.63
1989,2702595.107
1990,2703802.825
1991,2657365.944
1992,2633868.866
1993,2681517.737
1994,2667928.197
1995,2799892.341
1996,3033543.987
1997,2971571.108
1998,2902376.028
1999,2661734.777
2000,2939393.186
2001,2838287.459
2002,2869824.33
2003,2696433.105
2004,2616979.12
2005,2117715.237
2006,2048272.191
2007,2134472.291
2008,2184582.125
2009,2046352.994
