years,data
1970,0.99986
1971,1.07685
1972,1.10541
1973,1.26084
1974,2.40587
1975,2.41558
1976,2.54546
1977,2.99716
1978,2.46654
1979,4.25457
1980,5.21514
1981,5.92334
1982,6.05357
1983,6.57074
1984,6.40128
1985,4.47885
1986,4.32519
1987,3.78141
1988,3.68156
1989,2.68353
1990,4.24707
1991,4.37113
1992,4.14973
1993,3.97244
1994,5.13738
1995,5.02431
1996,6.42965
1997,5.70791
1998,4.24501
1999,4.92856
2000,7.52204
2001,6.72241
2002,5.82968
2003,7.95096
2004,10.10706
2005,11.96475
2006,14.56796
2007,16.33459
2008,20.53591
2009,12.53297
