years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,14.0
1972,14.0
1973,14.0
1974,14.0
1975,13.10305
1976,13.23206
1977,14.07706
1978,14.22569
1979,14.42718
1980,14.79112
1981,14.99738
1982,14.9834
1983,14.8558
1984,14.66297
1985,14.80734
1986,14.58271
1987,14.48383
1988,14.60802
1989,14.61001
1990,14.57822
1991,14.45537
1992,14.46625
1993,14.7574
1994,14.76697
1995,14.72568
1996,14.98921
1997,15.01066
1998,15.057
1999,15.01573
2000,15.19314
2001,15.33008
2002,15.44303
2003,15.2467
2004,15.27875
2005,15.38507
2006,15.44616
2007,15.24276
2008,15.38326
2009,15.51691
