years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,2253.09043
1982,3057.87693
1983,4034.66301
1984,5289.0647
1985,5966.33249
1986,2582.90943
1987,2846.21765
1988,3108.2026
1989,3640.82085
1990,6643.89681
1991,6226.60716
1992,6970.38531
1993,8414.45934
1994,8594.92937
1995,8375.55857
1996,8053.45536
1997,6576.92314
1998,6850.78547
1999,6478.00362
2000,7432.83471
2001,6158.98414
2002,7781.22671
2003,5034.82384
2004,4971.79742
2005,5001.84327
2006,5485.04711
2007,5916.38383
2008,5903.95121
2009,5693.6367
