years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,197.6
1990,236.37632
1991,271.52227
1992,306.81413
1993,338.98899
1994,340.742
1995,370.3163
1996,417.17348
1997,450.86459
1998,516.269
1999,562.0
2000,562.0
2001,639.0
2002,694.0
2003,913.95843
2004,1006.60506
2005,1161.03664
2006,1296.15311
2007,1485.5838
2008,1698.70833
2009,2057.02446
