years,data
1960,295359.7741
1961,299703.2287
1962,315888.048
1963,336616.772
1964,361157.2175
1965,370552.8455
1966,385986.5676
1967,401435.2828
1968,435251.6638
1969,476994.7768
1970,489476.6032
1971,504863.5186
1972,565715.9096
1973,616487.5663
1974,616329.2713
1975,599223.9584
1976,644588.4444
1977,705984.8764
1978,744844.6351
1979,809519.4033
1980,790447.2098
1981,773147.5173
1982,744039.6503
1983,745910.8806
1984,809648.4039
1985,805448.7171
1986,805278.0246
1987,823918.5773
1988,874714.748
1989,884505.8479
1990,890202.4396
1991,905657.0408
1992,942033.1756
1993,930234.5582
1994,980291.1842
1995,984414.0907
1996,1073253.484
1997,1150157.109
1998,1162693.38
1999,1152163.002
2000,1125062.872
2001,1113782.222
2002,1150983.604
2003,1160923.285
2004,1200085.434
2005,1162397.175
2006,1246451.816
2007,1253514.185
2008,1162847.568
2009,1142425.333
