years,data
1970,1.02588448
1971,1.067558362
1972,1.118930732
1973,1.192942996
1974,1.946512093
1975,2.396314656
1976,2.678267474
1977,2.914218253
1978,3.044819362
1979,4.103855001
1980,5.313113597
1981,6.177170711
1982,6.276943195
1983,6.075488841
1984,6.055438469
1985,5.551467569
1986,4.280692762
1987,4.360898654
1988,4.18564087
1989,4.221309926
1990,5.049620591
1991,4.801314071
1992,4.725590988
1993,4.791886917
1994,4.952411037
1995,4.870360359
1996,5.56743259
1997,5.415045456
1998,4.482595896
1999,5.099328657
2000,7.164466256
2001,6.942303163
2002,6.255398497
2003,7.916644699
2004,9.633235077
2005,12.6493755
2006,14.42263636
2007,15.64322808
2008,19.69879968
2009,12.89595856
