years,data
1960,24973.50023
1961,18203.31918
1962,20582.13241
1963,19173.18137
1964,26231.64422
1965,29182.3709
1966,27843.51254
1967,23523.05369
1968,24996.16792
1969,25141.17685
1970,30766.97153
1971,23918.23111
1972,24227.97199
1973,59672.60064
1974,60393.25953
1975,77663.05459
1976,62911.38549
1977,55770.80268
1978,61236.14428
1979,83619.03196
1980,63353.91371
1981,91514.60359
1982,83896.687
1983,65888.38923
1984,93080.0384
1985,85564.52888
1986,72583.03932
1987,62568.16415
1988,53274.67755
1989,62573.15947
1990,61750.41748
1991,63461.82084
1992,60678.743
1993,70996.3339
1994,82844.23981
1995,63673.99545
1996,73750.99532
1997,74120.35879
1998,63282.80419
1999,62702.98609
2000,73301.59035
2001,75897.64954
2002,72848.89125
2003,75195.64103
2004,71217.67275
2005,70386.91146
2006,70922.08914
2007,40434.01174
2008,39295.41791
2009,17437.90996
