years,data
1970,267.84836
1971,336.08618
1972,384.67398
1973,383.66636
1974,675.47759
1975,1100.20493
1976,1520.95508
1977,2063.14348
1978,2442.43321
1979,2869.1801
1980,3576.08856
1981,4635.82832
1982,5579.54234
1983,5568.30563
1984,5815.68201
1985,5652.98708
1986,4302.09796
1987,4036.49682
1988,4073.67892
1989,4528.77817
1990,4440.9564
1991,4321.28951
1992,4517.76254
1993,5064.07761
1994,4606.68963
1995,4312.85302
1996,5107.43295
1997,5396.02115
1998,5338.67552
1999,5613.53971
2000,8777.89156
2001,8736.85791
2002,7330.27089
2003,10137.53025
2004,10467.06905
2005,14183.18248
2006,12086.80312
2007,12801.41126
2008,16111.4223
2009,8559.82615
