years,data
1960,3797.69072
1961,3408.01723
1962,3114.07362
1963,2998.48245
1964,2719.76222
1965,2563.17459
1966,2202.50464
1967,1953.73842
1968,1915.52949
1969,1625.99972
1970,1409.6929
1971,1507.2339
1972,1221.66123
1973,1184.35625
1974,1143.87036
1975,996.5898
1976,1215.22426
1977,951.36895
1978,720.56174
1979,878.12634
1980,470.25239
1981,749.71406
1982,637.14647
1983,534.59333
1984,2249.87617
1985,4704.02016
1986,4541.8485
1987,4223.81127
1988,4123.18156
1989,4516.55512
1990,4335.7696
1991,4617.91211
1992,4338.46216
1993,3437.89721
1994,3750.42924
1995,3944.45253
1996,4040.40259
1997,4235.83632
1998,4961.12851
1999,2501.3004
2000,2576.29666
2001,4632.12948
2002,5005.18132
2003,5243.82098
2004,6022.81438
2005,5766.08379
2006,6096.4086
2007,4579.50471
2008,3867.13963
2009,3812.38797
