years,data
1960,60.715
1961,56.792
1962,104.855
1963,86.429
1964,51.345
1965,47.213
1966,62.752
1967,49.342
1968,69.978
1969,93.119
1970,149.121
1971,342.586
1972,1830.061
1973,6300.896
1974,5511.808
1975,1814.602
1976,3864.417
1977,5084.23
1978,6912.566
1979,4741.689
1980,1785.845
1981,1500.475
1982,2204.257
1983,3849.563
1984,955.491
1985,1656.577
1986,846.609
1987,1073.231
1988,1384.077
1989,4286.775
1990,974.983
1991,455.269
1992,473.522
1993,3612.829
1994,4075.875
1995,3055.332
1996,3567.578
1997,2830.069
1998,3041.413
1999,3239.23
2000,5385.008
2001,5591.436
2002,3422.499
2003,4316.25
2004,3118.3382
2005,3071.29201
2006,3223.52003
2007,2354.655
2008,2043.484
2009,2685.066
