years,data
1960,42.501
1961,39.754
1962,73.399
1963,60.5
1964,35.942
1965,33.049
1966,43.926
1967,34.539
1968,48.985
1969,65.183
1970,104.322
1971,292.44
1972,1748.752
1973,6223.949
1974,5114.329
1975,1739.543
1976,3731.535
1977,4823.477
1978,6753.257
1979,4430.898
1980,660.094
1981,586.638
1982,913.868
1983,2068.732
1984,324.424
1985,881.427
1986,373.172
1987,569.807
1988,730.026
1989,1937.038
1990,253.71
1991,103.735
1992,176.781
1993,327.607
1994,343.296
1995,61.665
1996,334.605
1997,23.93
1998,11.45
1999,9.871
2000,401.345
2001,616.664
2002,86.013
2003,498.02
2004,189.97598
2005,29.243
2006,55.017
2007,45.663
2008,6.413
2009,0.0
