years,data
1960,2815482.555
1961,2831992.875
1962,2959562.835
1963,3044427.711
1964,3040491.913
1965,3181455.854
1966,3404262.302
1967,3638596.329
1968,3836858.984
1969,4024716.694
1970,4203877.355
1971,4482575.729
1972,4531776.683
1973,4746154.938
1974,4584002.31
1975,4046930.491
1976,4074689.901
1977,4254884.869
1978,4329772.852
1979,4131399.272
1980,4226104.775
1981,4052341.117
1982,3503024.635
1983,3335519.164
1984,3556198.05
1985,3514372.642
1986,3312929.249
1987,3435412.606
1988,3665186.602
1989,3886116.389
1990,3877832.712
1991,3824190.266
1992,3768324.322
1993,3925166.117
1994,3885072.551
1995,4037538.724
1996,4268665.349
1997,4231566.37
1998,4377956.656
1999,4138086.285
2000,4550105.655
2001,4389907.652
2002,4449191.418
2003,4180255.726
2004,4043094.264
2005,3625116.415
2006,3549526.72
2007,3642271.119
2008,3657242.406
2009,3462210.402
