years,data
1960,49821.6555
1961,52136.11064
1962,58758.88112
1963,65137.8949
1964,72124.60294
1965,80812.38747
1966,93072.88744
1967,101819.7473
1968,114638.1264
1969,128808.7731
1970,137415.7785
1971,144356.9705
1972,157861.6836
1973,169877.5397
1974,176110.8952
1975,186678.139
1976,205620.2016
1977,232966.8323
1978,246462.408
1979,260741.628
1980,266784.28
1981,272637.1702
1982,259498.169
1983,271692.7866
1984,282316.4239
1985,277173.3184
1986,271346.9258
1987,270358.8993
1988,278348.9265
1989,281881.643
1990,286904.6495
1991,287025.7073
1992,291456.9945
1993,296614.5737
1994,308203.6842
1995,307397.7118
1996,325192.4314
1997,342662.5879
1998,350419.7256
1999,340316.9369
2000,346619.689
2001,335087.0881
2002,348880.5963
2003,356714.0057
2004,343206.3788
2005,330422.9626
2006,357198.4244
2007,369520.61
2008,361011.3413
2009,330728.1557
