years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,1.4345
1983,28.3512
1984,14.30681
1985,26.6514
1986,27.19025
1987,42.96046
1988,33.70372
1989,24.91254
1990,22.63402
1991,16.50491
1992,16.45856
1993,0.39858
1994,0.94466
1995,3.23701
1996,1.13286
1997,2.68434
1998,3.79322
1999,3.20535
2000,3.62292
2001,3.7722
2002,1.58726
2003,1.27923
2004,1.48972
2005,0.89878
2006,24.64769
2007,68.64907
2008,79.91902
2009,71.76835
