years,data
1960,15476.14684
1961,6088.28815
1962,5976.26579
1963,8919.05623
1964,16735.84626
1965,15101.2736
1966,30753.74757
1967,28901.61723
1968,20140.87058
1969,22089.66041
1970,21905.57014
1971,15115.73346
1972,21099.42643
1973,19464.21476
1974,18009.02644
1975,16813.77576
1976,13837.71251
1977,17037.2549
1978,22005.97694
1979,41980.68
1980,67507.02
1981,21676.41
1982,48047.02542
1983,13521.26748
1984,1922.80932
1985,2344.62761
1986,2580.86357
1987,2515.94678
1988,757.50605
1989,1407.60472
1990,842.27402
1991,264.21486
1992,466.50118
1993,550.35645
1994,558.87687
1995,725.7596
1996,913.28907
1997,1597.56746
1998,1969.95288
1999,761.25862
2000,1389.00989
2001,2616.014
2002,413.30688
2003,1110.85398
2004,1574.75694
2005,1356.11006
2006,1231.44575
2007,749.73826
2008,583.10246
2009,404.50262
