years,data
1960,190.68476
1961,295.00851
1962,267.03426
1963,295.643
1964,206.49204
1965,63.76648
1966,46.53314
1967,55.15844
1968,65.8226
1969,77.09197
1970,77.93581
1971,67.9317
1972,178.28125
1973,322.68238
1974,533.59282
1975,676.99339
1976,614.74536
1977,669.74071
1978,743.48916
1979,1057.28853
1980,2568.84278
1981,2524.82191
1982,1815.74632
1983,1018.21478
1984,680.60664
1985,252.37268
1986,247.29634
1987,535.63538
1988,543.07595
1989,295.21297
1990,70.9441
1991,215.95831
1992,15.62397
1993,0.0
1994,0.77299
1995,0.00244
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,11.15923
2002,23.12177
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,13.80006
2008,7.59894
2009,3.79885
